"customer_id","gender","seniorcitizen","partner","dependents","tenure_months","phoneservice","multiplelines","internetservice","onlinesecurity","onlinebackup","deviceprotection","techsupport","streamingtv","streamingmovies","contract","paperlessbilling","paymentmethod","monthly_charge","total_charge","churn_flag","txn_count","avg_txn_amount","total_revenue","first_txn_month","last_txn_month","months_recorded","avg_active_days","avg_sessions_per_day","avg_session_duration_min","avg_feature_usage_score","last_active_month","ticket_count","unresolved_ticket_count","unresolved_ticket_rate","avg_time_to_resolve_hours","last_ticket_month"
"9938-TKDGL","Male","0","Yes","Yes","68","Yes","No","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Electronic check","99.55","6668.0","0","5","111.96","559.8","5","60","8","18.0","2.72","12.000000000000002","0.73875","58","1","0","0.0","40.1","7"
"0531-ZZJWQ","Male","1","Yes","No","55","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","74.0","4052.4","0","7","81.88571428571429","573.2","4","48","8","18.125","2.8075","14.1375","0.58375","54","3","0","0.0","44.166666666666664","45"
"6537-QLGEX","Female","0","No","No","16","No","No phone service","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Electronic check","38.9","664.4","0","4","48.7025","194.81","11","16","4","13.25","2.8375","13.25","0.5325","12","1","1","1.0","40.2","3"
"2688-BHGOG","Male","1","No","No","9","Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check","79.55","718.55","0","6","86.055","516.33","2","9","3","22.333333333333332","3.223333333333333","10.633333333333333","0.5866666666666667","9","1","0","0.0","59.8","7"
"7683-CBDKJ","Male","0","Yes","Yes","14","Yes","No","DSL","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check","65.45","937.6","1","5","75.462","377.31","3","12","11","9.0","1.2545454545454546","12.936363636363637","0.5436363636363636","14","4","2","0.5","41.525","12"
"0946-CLJTI","Male","1","Yes","No","58","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","98.7","5812.6","1","0","0.0","0.0",,,"6","6.666666666666667","1.0333333333333332","15.916666666666666","0.6699999999999999","53","4","1","0.25","49.975","51"
"3160-TYXLT","Male","0","No","No","53","No","No phone service","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)","46.3","2546.85","0","11","49.310909090909085","542.42","12","50","3","21.333333333333332","2.8866666666666667","15.466666666666667","0.4933333333333334","36","2","0","0.0","43.8","51"
"1325-USMEC","Male","0","Yes","No","70","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","Two year","Yes","Credit card (automatic)","99.35","6944.5","0","3","104.98666666666668","314.96000000000004","22","49","5","16.4","2.602","21.5","0.7299999999999999","61","3","0","0.0","33.9","36"
"0916-QOFDP","Female","1","Yes","Yes","14","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","95.8","1346.3","0","3","119.39666666666666","358.19","2","11","10","20.6","2.511","18.69","0.616","14","2","0","0.0","47.45","4"
"0628-CNQRM","Male","0","Yes","Yes","22","Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","One year","Yes","Bank transfer (automatic)","67.5","1544.05","1","4","77.64500000000001","310.58000000000004","5","21","4","6.0","1.46","17.075","0.7","10","4","1","0.25","30.674999999999997","18"
"5606-AMZBO","Female","0","Yes","No","10","Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)","78.15","765.15","0","2","74.01","148.02","5","8","6","21.333333333333332","2.5133333333333336","17.76666666666667","0.7250000000000001","9","2","0","0.0","36.5","5"
"6199-IPCAO","Female","0","Yes","Yes","29","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","26.1","692.55","0","7","26.344285714285714","184.41","9","24","6","20.0","2.8216666666666668","14.483333333333334","0.5816666666666667","21","2","0","0.0","40.55","26"
"7665-TOALD","Female","0","No","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","69.6","69.6","1","1","78.12","78.12","1","1","1","10.0","1.94","12.0","0.64","1","2","1","0.5","36.55","1"
"0112-QWPNC","Male","0","Yes","No","49","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Electronic check","84.35","4059.35","1","2","69.82","139.64","11","14","5","8.2","1.048","14.459999999999999","0.582","49","8","2","0.25","33.925","49"
"0324-BRPCJ","Female","1","Yes","No","68","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","100.2","6851.65","1","2","114.455","228.91","12","61","6","8.666666666666666","1.1933333333333334","14.116666666666667","0.5883333333333333","41","3","2","0.6666666666666666","47.06666666666666","68"
"2777-PHDEI","Female","0","No","No","1","Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check","78.05","78.05","1","1","93.43","93.43","1","1","1","14.0","1.21","17.8","0.95","1","7","1","0.14285714285714285","24.08571428571429","1"
"5640-CAXOA","Female","0","No","No","30","No","No phone service","DSL","No","No","No","Yes","No","Yes","One year","Yes","Credit card (automatic)","40.35","1187.05","0","6","45.44499999999999","272.66999999999996","17","30","8","14.75","2.6187500000000004","13.5","0.60875","30","1","0","0.0","33.2","21"
"2235-EZAIK","Female","0","Yes","No","72","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)","79.2","5401.9","0","1","109.65","109.65","43","43","8","19.5","2.7312499999999997","16.9625","0.49124999999999996","69","2","1","0.5","65.8","49"
"3847-BAERP","Female","0","No","No","10","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","20.9","247.0","0","6","24.075000000000003","144.45000000000002","2","10","9","18.0","2.6722222222222225","13.722222222222221","0.551111111111111","10","1","0","0.0","66.3","10"
"1196-AMORA","Male","0","No","No","7","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check","73.6","520.0","1","1","61.45","61.45","6","6","3","6.333333333333333","1.2466666666666668","14.1","0.7633333333333333","7","3","1","0.3333333333333333","36.733333333333334","6"
"4282-YMKNA","Female","0","No","No","9","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","74.75","706.6","1","3","85.41333333333334","256.24","2","9","5","10.6","1.404","16.7","0.44000000000000006","7","3","0","0.0","31.333333333333332","4"
"1453-RZFON","Female","0","No","Yes","1","Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check","49.9","49.9","0","2","53.035","106.07","1","1","1","18.0","2.59","9.9","0.81","1","2","1","0.5","8.35","1"
"8263-OKETD","Female","0","No","No","20","Yes","Yes","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)","68.9","1370.35","0","8","74.99125000000001","599.9300000000001","2","18","8","17.0","2.89","13.25","0.6062500000000001","14","1","0","0.0","10.6","7"
"0670-KDOMA","Female","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","20.25","20.25","0","5","19.462","97.31","1","1","1","20.0","2.44","20.9","0.47","1","1","0","0.0","31.2","1"
"2476-YGEFM","Female","0","No","No","29","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)","76.0","2215.25","0","4","85.47749999999999","341.90999999999997","6","24","10","18.3","3.065","16.31","0.55","27","1","0","0.0","40.4","19"
"8687-BAFGU","Male","0","No","No","1","Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","No","Electronic check","74.0","74.0","0","7","86.42285714285715","604.96","1","1","1","25.0","2.88","7.9","0.24","1","0","0","0.0","0.0",
"0641-EVBOJ","Male","0","No","No","3","Yes","No","Fiber optic","Yes","No","No","Yes","No","No","Month-to-month","Yes","Mailed check","82.3","214.4","0","4","98.89500000000001","395.58000000000004","1","3","3","20.0","2.6633333333333336","14.866666666666665","0.4566666666666667","3","1","1","1.0","27.7","1"
"0829-XXPLX","Female","0","No","No","20","Yes","No","Fiber optic","Yes","No","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)","89.4","1871.15","0","5","108.54599999999998","542.7299999999999","4","20","4","18.0","2.8825","15.075","0.525","11","1","0","0.0","68.8","3"
"9974-JFBHQ","Male","0","No","Yes","64","Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)","99.15","6171.2","0","5","100.376","501.88","6","38","6","17.5","3.1216666666666666","18.3","0.4750000000000001","55","1","0","0.0","52.7","38"
"5356-RHIPP","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","20.2","20.2","1","3","24.27333333333333","72.82","1","1","1","3.0","1.16","16.0","0.32","1","4","1","0.25","26.775000000000002","1"
"6624-JDRDS","Female","0","No","No","6","No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)","29.45","161.45","0","2","31.515","63.03","4","6","4","13.25","2.4749999999999996","18.474999999999998","0.7025","5","1","0","0.0","31.2","4"
"0608-JDVEC","Male","0","Yes","No","50","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Electronic check","19.8","1013.2","0","4","22.805","91.22","3","28","3","13.666666666666666","3.106666666666667","8.666666666666666","0.6766666666666666","44","4","2","0.5","32.925","39"
"9780-FKVVF","Male","0","No","No","6","Yes","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)","59.15","336.7","0","2","55.875","111.75","1","3","5","16.8","2.31","19.560000000000002","0.496","6","2","0","0.0","47.550000000000004","2"
"1919-RTPQD","Male","0","Yes","Yes","7","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check","44.75","333.65","0","6","50.37166666666666","302.22999999999996","1","6","3","16.333333333333332","2.5900000000000003","13.833333333333334","0.4466666666666667","6","2","1","0.5","49.65","4"
"5214-NLTIT","Male","0","Yes","Yes","72","Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Two year","Yes","Credit card (automatic)","90.8","6511.8","0","2","107.6","215.2","34","60","10","18.5","2.49","13.35","0.5880000000000001","67","1","1","1.0","56.9","46"
"3345-PBBFH","Male","0","Yes","No","8","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)","49.55","393.45","0","4","53.949999999999996","215.79999999999998","1","6","5","17.2","3.0780000000000003","15.280000000000001","0.554","8","1","0","0.0","47.4","1"
"5055-BRMNE","Female","0","Yes","Yes","67","Yes","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","No","Credit card (automatic)","106.7","7009.5","0","6","124.47999999999998","746.8799999999999","21","64","12","20.583333333333332","3.0824999999999996","15.766666666666667","0.5475","67","1","0","0.0","71.7","6"
"9189-JWSHV","Female","1","Yes","No","24","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","93.55","2264.05","1","1","119.04","119.04","9","9","12","8.25","1.0083333333333335","16.224999999999998","0.6083333333333334","24","4","1","0.25","31.950000000000003","16"
"2190-PHBHR","Female","0","Yes","No","72","Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Two year","Yes","Credit card (automatic)","94.45","6921.7","0","4","103.805","415.22","12","70","8","19.125","2.5562500000000004","13.625","0.645","66","2","1","0.5","43.9","35"
"2650-GYRYL","Male","0","Yes","Yes","33","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)","19.45","600.25","0","12","18.5075","222.09","3","27","11","20.363636363636363","2.7163636363636363","16.181818181818183","0.5490909090909092","31","2","0","0.0","28.1","29"
"0746-JTRFU","Male","0","No","No","2","No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","25.05","56.35","1","3","27.673333333333332","83.02","1","2","1","11.0","0.68","14.3","0.49","1","3","0","0.0","44.73333333333333","2"
"5208-FVQKB","Male","0","Yes","No","70","Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Two year","No","Mailed check","67.95","4664.15","0","8","72.66375","581.31","6","70","11","18.454545454545453","2.47","15.581818181818182","0.5972727272727272","69","1","0","0.0","51.4","61"
"7184-LRUUR","Female","0","No","No","22","Yes","No","DSL","No","Yes","Yes","No","Yes","No","One year","No","Bank transfer (automatic)","65.25","1441.8","0","4","82.40249999999999","329.60999999999996","5","13","8","18.5","2.7399999999999998","16.200000000000003","0.56125","21","3","0","0.0","27.899999999999995","14"
"6627-CFOSN","Female","0","No","No","59","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)","99.45","5623.7","0","2","118.75","237.5","45","50","8","15.75","2.6399999999999997","14.075","0.52125","58","4","1","0.25","50.75","51"
"3982-JGSFD","Male","0","No","No","36","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Credit card (automatic)","20.35","695.85","0","2","24.185","48.37","3","22","11","21.272727272727273","2.536363636363636","15.936363636363637","0.509090909090909","35","2","0","0.0","28.799999999999997","7"
"1574-DYCWE","Female","0","Yes","Yes","51","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","19.95","1028.75","0","8","23.641250000000003","189.13000000000002","7","49","5","18.2","2.85","14.919999999999998","0.73","46","2","1","0.5","52.25","47"
"7247-XOZPB","Male","0","Yes","No","53","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)","77.4","4155.95","0","4","90.0625","360.25","4","16","6","17.333333333333332","3.3250000000000006","15.516666666666667","0.5766666666666667","45","2","1","0.5","14.100000000000001","38"
"2466-FCCPT","Female","0","Yes","Yes","20","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)","19.7","395.6","0","3","23.016666666666666","69.05","2","11","10","19.5","3.162","15.190000000000001","0.626","18","2","0","0.0","6.1000000000000005","18"
"6211-WWLTF","Male","0","Yes","No","63","Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)","99.7","6330.4","0","6","113.86","683.16","7","63","12","19.083333333333332","2.2875","11.708333333333334","0.6558333333333334","62","4","0","0.0","38.1","54"
"4826-TZEVA","Female","0","No","No","40","Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Credit card (automatic)","74.8","2971.7","0","6","79.33","475.98","2","40","12","18.666666666666668","2.6916666666666664","15.691666666666668","0.6191666666666666","38","1","0","0.0","65.5","5"
