customer_id,churn_flag,predicted_churn_proba,predicted_ltv,segment_id,tenure_months,monthly_charge,ticket_count,unresolved_ticket_count,avg_feature_usage_score,contract,paymentmethod
4628-CTTLA,1,0.9956303896797906,39.3,0,57,39.3,2,1,0.7166666666666667,Month-to-month,Electronic check
3192-LNKRK,0,0.00014379018673786067,584567.75,3,34,84.05,1,0,0.56,Month-to-month,Mailed check
4439-YRNVD,0,0.00014379018673786067,252118.75,2,10,36.25,1,0,0.5966666666666667,Month-to-month,Electronic check
2876-VBBBL,1,0.9998418010355993,20.25,0,1,20.25,4,2,0.33,Month-to-month,Mailed check
6834-NXDCA,1,0.9996120611278744,23.9,0,13,23.9,3,2,0.57,Month-to-month,Electronic check
2208-UGTGR,0,0.00018170670502769455,542595.7999999999,1,56,98.6,3,0,0.4275,Month-to-month,Electronic check
3005-TYFRD,0,0.00014379018673786067,720885.75,3,55,103.65,1,0,0.744,Month-to-month,Credit card (automatic)
8670-MEFCP,0,0.00014379018673786067,646119.5,3,36,92.9,2,0,0.6966666666666667,Two year,Credit card (automatic)
3079-BCHLN,0,0.00014379018673786067,138404.5,0,47,19.9,1,0,0.6863636363636363,One year,Bank transfer (automatic)
7777-UNYHB,0,0.00014379018673786067,139795.5,0,12,20.1,2,0,0.63,Month-to-month,Credit card (automatic)
5597-GLBUC,1,0.9981677362515683,85.45,2,1,85.45,2,0,0.69,Month-to-month,Electronic check
7278-CKDNC,0,0.00018170670502769455,442991.5,2,24,80.5,3,0,0.465,Month-to-month,Electronic check
2748-MYRVK,1,0.9997628302629658,99.9,0,63,99.9,7,2,0.6487499999999999,One year,Bank transfer (automatic)
8450-UYIBU,0,0.00014379018673786067,277156.75,0,35,39.85,2,0,0.7033333333333333,Month-to-month,Electronic check
2969-VAPYH,0,0.00014379018673786067,420777.5,2,67,60.5,2,0,0.565,One year,Credit card (automatic)
4822-YCXMX,1,0.999779557049278,84.8,0,25,84.8,3,3,0.7549999999999999,Month-to-month,Electronic check
7181-OQCUT,0,0.00014379018673786067,722276.75,1,21,103.85,2,1,0.5433333333333333,Month-to-month,Mailed check
8474-UMLNT,0,0.00014379018673786067,471549.0,3,13,67.8,1,1,0.64,Month-to-month,Bank transfer (automatic)
9821-POOTN,1,0.9983499135412407,75.2,0,35,75.2,2,2,0.6016666666666667,Month-to-month,Electronic check
3836-FZSDJ,0,0.00014379018673786067,172831.75,0,71,24.85,1,1,0.651,Two year,Bank transfer (automatic)
9142-XMYJH,0,0.00014379018673786067,134579.25,0,29,19.35,1,0,0.6209090909090909,Month-to-month,Credit card (automatic)
6559-ILWKJ,1,0.9997628302629658,49.35,0,71,49.35,4,1,0.6922222222222223,Two year,Electronic check
0187-QSXOE,0,0.00014379018673786067,618995.0,2,7,89.0,1,0,0.4633333333333334,Month-to-month,Electronic check
7733-UDMTP,0,0.00018170670502769455,302665.0,2,57,55.0,4,0,0.6081818181818182,Month-to-month,Electronic check
2649-HWLYB,0,0.00014379018673786067,529623.25,3,65,76.15,2,1,0.6980000000000001,Two year,Bank transfer (automatic)
5214-CHIWJ,0,0.00014379018673786067,141186.5,0,27,20.3,2,0,0.589090909090909,One year,Mailed check
4229-CZMLL,1,0.9988268940650389,74.9,2,6,74.9,2,0,0.7183333333333333,Month-to-month,Electronic check
6904-JLBGY,0,0.00014379018673786067,816169.25,3,72,117.35,2,0,0.745,Two year,Credit card (automatic)
2465-BLLEU,0,0.0010419640529830683,18960.0,0,1,19.75,1,0,0.38,Month-to-month,Mailed check
1685-VAYJF,0,0.00018170670502769455,248735.6,2,11,45.2,4,1,0.554,Month-to-month,Credit card (automatic)
8874-EJNSR,0,0.00014379018673786067,175266.0,2,39,25.2,2,0,0.6866666666666666,Two year,Mailed check
6917-YACBP,0,0.00018170670502769455,493894.25,3,59,89.75,3,0,0.6583333333333333,Month-to-month,Electronic check
5049-MUBWG,0,0.00018170670502769455,412725.0,3,26,75.0,3,1,0.7116666666666668,One year,Bank transfer (automatic)
4223-WOZCM,0,0.00040192199002016,124275.6,0,2,49.95,1,0,0.22,Month-to-month,Mailed check
0769-MURVM,0,0.00014379018673786067,456943.5,3,72,65.7,2,1,0.5716666666666667,Two year,Bank transfer (automatic)
9253-VIFJQ,0,0.00014379018673786067,466332.75,2,65,67.05,1,0,0.643,One year,Credit card (automatic)
7030-FZTFM,0,0.00014379018673786067,771309.5,3,72,110.9,1,1,0.47875,Two year,Credit card (automatic)
9741-YLNTD,0,0.0009726527195361026,90412.6,2,6,87.95,1,1,0.6666666666666666,Month-to-month,Bank transfer (automatic)
5917-RYRMG,0,0.00014379018673786067,137709.0,0,32,19.8,2,0,0.6636363636363637,One year,Credit card (automatic)
5120-ZBLAI,0,0.00018170670502769455,416577.10000000003,3,50,75.7,3,1,0.5120000000000001,One year,Bank transfer (automatic)
1194-BHJYC,0,0.00014379018673786067,432253.25,2,61,62.15,2,1,0.4549999999999999,Two year,Mailed check
3663-MITLP,1,0.9994253879986827,101.25,0,15,101.25,2,1,0.6636363636363637,Month-to-month,Electronic check
0906-QVPMS,0,0.00014379018673786067,800868.25,1,72,115.15,1,0,0.4577777777777778,Two year,Bank transfer (automatic)
9025-ZRPVR,1,0.9997995039522727,18.95,0,9,18.95,3,0,0.596,Month-to-month,Mailed check
1905-OEILC,0,0.00029523827925082854,66046.5,0,1,19.5,0,0,0.24,Month-to-month,Mailed check
7858-GTZSP,0,0.000195159391055805,443482.2,0,12,86.55,2,1,0.436,Month-to-month,Electronic check
3285-UCQVC,1,0.9997995039522727,28.6,0,37,28.6,4,0,0.5883333333333334,Month-to-month,Credit card (automatic)
6248-BSHKG,0,0.00014379018673786067,141882.0,0,61,20.4,1,0,0.681111111111111,One year,Mailed check
4685-TFLLS,0,0.00018170670502769455,108959.40000000001,0,18,19.8,4,1,0.6945454545454545,One year,Bank transfer (automatic)
3470-BTGQO,0,0.00014379018673786067,317495.75,2,21,45.65,2,2,0.516,Month-to-month,Mailed check
1209-VFFOC,0,0.00014379018673786067,392262.0,2,68,56.4,1,0,0.539090909090909,Two year,Mailed check
8224-DWCKX,0,0.00018170670502769455,403369.89999999997,3,12,73.3,3,0,0.4242857142857142,Month-to-month,Credit card (automatic)
5482-PLVPE,1,0.9972087127841518,24.35,0,2,24.35,2,1,0.71,Month-to-month,Electronic check
4553-DVPZG,0,0.000195159391055805,519317.39999999997,2,62,101.35,2,0,0.5277777777777778,Month-to-month,Electronic check
4902-OHLSK,1,0.9997995039522727,98.65,0,29,98.65,6,1,0.6087499999999999,Month-to-month,Electronic check
6917-IAYHD,0,0.0002333157775093476,144009.6,0,1,33.6,0,0,0.67,Month-to-month,Mailed check
0495-ZBNGW,1,0.9994368147063997,79.9,0,5,79.9,6,2,0.4633333333333334,Month-to-month,Bank transfer (automatic)
8620-RJPZN,0,0.0005077788918079281,40758.299999999996,0,1,20.7,1,1,0.68,Month-to-month,Electronic check
7572-KPVKK,0,0.00014379018673786067,723667.75,2,62,104.05,2,1,0.5971428571428572,Two year,Electronic check
2642-MAWLJ,0,0.00018170670502769455,111435.75,0,36,20.25,4,0,0.5611111111111112,Two year,Bank transfer (automatic)
2357-COQEK,1,0.9997842903719671,103.3,0,28,103.3,3,1,0.5354545454545454,Month-to-month,Electronic check
7103-ZGVNT,0,0.000195159391055805,377638.8,0,69,73.7,1,0,0.5688888888888888,One year,Credit card (automatic)
3737-GCSPV,1,0.9989329512057057,96.2,2,11,96.2,2,1,0.49,Month-to-month,Credit card (automatic)
2027-WKXMW,0,0.00014379018673786067,756356.25,2,63,108.75,1,0,0.6757142857142858,Month-to-month,Electronic check
7137-NAXML,0,0.00014379018673786067,140143.25,0,23,20.15,1,1,0.7100000000000001,One year,Bank transfer (automatic)
2428-ZMCTB,0,0.000195159391055805,101199.0,0,10,19.75,2,0,0.6966666666666667,Month-to-month,Credit card (automatic)
2961-VNFKL,0,0.00014379018673786067,180482.25,0,71,25.95,2,1,0.6333333333333334,Two year,Credit card (automatic)
1768-HNVGJ,0,0.00014379018673786067,487197.75,3,45,70.05,2,1,0.43875,Month-to-month,Electronic check
6963-KQYQB,0,0.00018170670502769455,132347.15,0,70,24.05,3,0,0.6355555555555555,Two year,Mailed check
5934-RMPOV,0,0.00018170670502769455,466379.25,2,22,84.75,3,0,0.5650000000000001,Month-to-month,Electronic check
1207-BLKSA,0,0.00014379018673786067,160312.75,0,52,23.05,1,0,0.5529999999999999,Two year,Mailed check
4088-YLDSU,1,0.9994368147063997,104.15,0,55,104.15,9,4,0.5575,One year,Electronic check
8316-BBQAY,0,0.00014379018673786067,416952.25,2,65,59.95,2,0,0.4833333333333333,Two year,Credit card (automatic)
1166-PQLGG,0,0.00014379018673786067,135970.25,0,72,19.55,2,1,0.628,Two year,Bank transfer (automatic)
3146-JTQHR,0,0.00014379018673786067,136318.0,0,10,19.6,2,0,0.4933333333333333,One year,Bank transfer (automatic)
4291-YZODP,0,0.00018170670502769455,110335.15000000001,0,7,20.05,3,2,0.5633333333333334,One year,Mailed check
4395-PZMSN,0,0.000195159391055805,438358.2,0,5,85.55,1,0,0.6699999999999999,Month-to-month,Electronic check
6427-FEFIG,0,0.000195159391055805,402746.39999999997,0,24,78.6,2,0,0.6033333333333334,Two year,Credit card (automatic)
0017-IUDMW,0,0.000195159391055805,598483.2,0,72,116.8,1,0,0.7460000000000001,Two year,Credit card (automatic)
8706-HRADD,0,0.0001247263119041883,349183.89999999997,0,21,43.55,1,0,0.5733333333333333,Month-to-month,Mailed check
9955-QOPOY,0,0.00014379018673786067,422864.0,0,69,60.8,2,2,0.7471428571428572,One year,Credit card (automatic)
4385-ZKVNW,0,0.00011636993164001872,471755.7,0,44,54.9,1,0,0.705,Month-to-month,Bank transfer (automatic)
5446-DKWYW,0,9.133112823454102e-05,713874.8,3,61,65.2,1,1,0.5342857142857144,One year,Electronic check
2034-CGRHZ,1,0.9856786625756114,102.95,1,24,102.95,2,1,0.656,Month-to-month,Credit card (automatic)
5797-APWZC,1,0.9848822923997811,90.6,2,1,90.6,3,0,0.49,Month-to-month,Electronic check
3683-QKIUE,1,0.9981949952540914,50.8,0,6,50.8,1,1,0.5675,Month-to-month,Bank transfer (automatic)
4228-ZGYUW,1,0.9996846905260334,90.05,2,4,90.05,6,2,0.86,Month-to-month,Electronic check
9031-ZVQPT,0,0.00014379018673786067,752531.0,3,72,108.2,1,0,0.78,Two year,Electronic check
2990-IAJSV,0,0.00014379018673786067,639860.0,3,72,92.0,2,0,0.4939999999999999,Two year,Bank transfer (automatic)
8107-KNCIM,0,0.0004778271441052469,157184.3,3,14,75.1,1,0,0.6433333333333334,Month-to-month,Electronic check
9027-YFHQJ,0,0.0003066145612848911,81688.05,0,7,25.05,1,1,0.6266666666666667,Month-to-month,Bank transfer (automatic)
5176-LDKUH,0,0.00014379018673786067,522668.25000000006,3,48,75.15,1,0,0.4559999999999999,One year,Electronic check
4644-OBGFZ,0,0.000195159391055805,99918.0,0,55,19.5,2,0,0.818,One year,Mailed check
7926-IJOOU,0,0.0002472269095536392,78068.5,0,1,19.3,0,0,0.33,Month-to-month,Credit card (automatic)
6480-YAGIY,0,0.0001247263119041883,899619.6,1,45,112.2,2,0,0.7722222222222221,One year,Credit card (automatic)
4029-HPFVY,0,0.00027159052187007194,258844.59999999998,2,3,70.3,3,2,0.54,Month-to-month,Mailed check
7602-DBTOU,0,0.00014379018673786067,136318.0,0,71,19.6,2,0,0.64625,Two year,Mailed check
5345-BMKWB,0,0.00014379018673786067,140838.75,0,8,20.25,1,1,0.5525,Month-to-month,Mailed check
3519-ZKXGG,1,0.9995969888696383,75.85,0,3,75.85,3,1,0.4066666666666667,Month-to-month,Electronic check
5457-COLHT,0,0.00018170670502769455,443816.95,2,69,80.65,3,2,0.6541666666666667,Two year,Bank transfer (automatic)
6416-TVAIH,1,0.9998350432056067,68.5,0,1,68.5,3,0,0.8,Month-to-month,Electronic check
5451-YHYPW,0,0.00018170670502769455,636972.25,3,72,115.75,4,1,0.6772727272727272,Two year,Credit card (automatic)
5108-ADXWO,1,0.999305070728409,73.5,0,11,73.5,2,1,0.7016666666666667,Month-to-month,Electronic check
7998-WNZEM,0,0.00014379018673786067,560573.0,2,71,80.6,1,0,0.5025,Two year,Bank transfer (automatic)
3066-RRJIO,1,0.998647795216146,69.95,0,1,69.95,2,0,0.4,Month-to-month,Mailed check
4664-NJCMS,0,0.00011888623629273581,500875.05,2,33,59.55,2,0,0.9025,Two year,Bank transfer (automatic)
0307-BCOPK,0,0.0003170457816435529,60083.700000000004,0,16,19.05,3,0,0.6785714285714286,One year,Mailed check
7629-WFGLW,0,0.00014379018673786067,665245.75,3,56,95.65,2,1,0.59,One year,Electronic check
2542-HYGIQ,0,0.00032254609440590816,61845.0,0,1,19.95,1,0,0.23,Month-to-month,Credit card (automatic)
6715-OFDBP,1,0.9997628302629658,70.05,0,5,70.05,4,2,0.818,Month-to-month,Electronic check
5016-LIPDW,0,0.0001247263119041883,155549.19999999998,0,57,19.4,1,0,0.5800000000000001,One year,Mailed check
6481-LXPWL,0,0.00014379018673786067,251075.5,0,56,36.1,2,1,0.5985714285714286,One year,Credit card (automatic)
1567-DSCIC,1,0.9997132190168585,94.0,2,8,94.0,5,2,0.5271428571428571,Month-to-month,Electronic check
2150-UWTFY,1,0.9997842903719671,61.15,0,22,61.15,3,0,0.5029999999999999,Month-to-month,Mailed check
6124-ACRHJ,0,0.0006461481215857224,30573.0,0,1,19.75,0,0,0.6,Month-to-month,Mailed check
9362-MWODR,0,0.000433284339213812,147942.8,2,40,64.1,1,0,0.5883333333333334,Month-to-month,Credit card (automatic)
9975-GPKZU,0,0.00018170670502769455,108684.25,0,46,19.75,3,1,0.657,Two year,Credit card (automatic)
9625-RZFUK,0,0.00014379018673786067,137013.5,0,63,19.7,1,0,0.7566666666666667,Two year,Mailed check
5153-LXKDT,0,0.00014379018673786067,766441.0,3,68,110.2,2,1,0.5525,Two year,Electronic check
5161-UBZXI,0,0.00014379018673786067,739664.25,1,69,106.35,1,0,0.588,Two year,Credit card (automatic)
1020-JPQOW,0,0.00018170670502769455,498296.64999999997,3,56,90.55,3,0,0.5362499999999999,Month-to-month,Electronic check
7919-ZODZZ,0,0.0007357097599957032,89558.1,2,10,65.9,1,0,0.4266666666666666,One year,Mailed check
0565-JUPYD,0,0.00014379018673786067,726797.5,1,63,104.5,1,0,0.7833333333333332,One year,Credit card (automatic)
6867-ACCZI,0,0.00018170670502769455,288907.5,0,24,52.5,3,0,0.5216666666666667,Two year,Mailed check
5939-XAIXZ,0,0.00018170670502769455,308718.3,3,19,56.1,3,0,0.555,Month-to-month,Mailed check
9054-FOWNV,0,0.00014379018673786067,617256.25,2,22,88.75,2,0,0.5666666666666667,Month-to-month,Electronic check
2683-BPJSO,1,0.9997842903719671,84.45,0,29,84.45,4,2,0.495,Month-to-month,Electronic check
2157-MXBJS,1,0.9997842903719671,75.3,0,13,75.3,3,0,0.436,One year,Mailed check
8207-VVMYB,0,0.00014379018673786067,180830.0,0,70,26.0,1,0,0.59,Two year,Bank transfer (automatic)
9732-EQMWY,0,0.00014379018673786067,691327.0,2,49,99.4,2,2,0.6933333333333334,Month-to-month,Electronic check
9360-AHGNL,1,0.9994773653325287,109.55,0,43,109.55,2,1,0.5075000000000001,One year,Mailed check
1087-UDSIH,1,0.9997255018109514,19.6,0,3,19.6,3,0,0.46,Month-to-month,Mailed check
5269-NRGDP,0,0.00018170670502769455,402544.45,3,42,73.15,3,1,0.7833333333333333,One year,Electronic check
6195-MELTI,0,0.00014379018673786067,380090.75,3,57,54.65,1,0,0.577,One year,Mailed check
5485-WUYWF,1,0.9987164728068959,66.4,0,2,66.4,1,0,0.25,Month-to-month,Bank transfer (automatic)
2121-JAFOM,0,0.00014379018673786067,803650.25,3,72,115.55,2,0,0.5499999999999999,Two year,Credit card (automatic)
8818-DOPVL,0,0.00014379018673786067,726449.75,1,46,104.45,1,0,0.4389999999999999,Month-to-month,Electronic check
2632-UCGVD,1,0.9997132190168585,100.05,2,66,100.05,5,2,0.4233333333333333,Month-to-month,Credit card (automatic)
5445-PZWGX,1,0.9959539701631566,102.0,3,62,102.0,1,0,0.6672727272727272,One year,Electronic check
1227-UDMZR,0,0.00014379018673786067,633948.25,3,72,91.15,1,0,0.5980000000000001,Two year,Bank transfer (automatic)
5198-HQAEN,0,0.00014379018673786067,623863.5,3,35,89.7,1,1,0.6183333333333333,One year,Electronic check
9170-CCKOU,1,0.9995569031235906,90.2,0,17,90.2,4,3,0.6477777777777778,Month-to-month,Credit card (automatic)
2167-FQSTQ,0,0.00014379018673786067,642642.0,3,72,92.4,2,0,0.632,Two year,Electronic check
2819-GWENI,0,0.00014379018673786067,138404.5,0,28,19.9,2,0,0.67,One year,Mailed check
1043-YCUTE,1,0.9997842903719671,25.15,0,56,25.15,6,2,0.5683333333333334,Two year,Credit card (automatic)
3814-MLAXC,1,0.9985587445663862,79.85,2,31,79.85,5,1,0.736,Month-to-month,Credit card (automatic)
3572-UUHRS,0,0.00014379018673786067,131101.75,0,45,18.85,1,0,0.885,One year,Bank transfer (automatic)
2692-PFYTJ,0,0.09172994181634904,283.25,0,1,25.75,1,0,0.36,Month-to-month,Mailed check
1226-UDFZR,1,0.998918397260209,49.6,2,2,49.6,3,1,0.625,Month-to-month,Mailed check
5955-EPOAZ,0,0.00018170670502769455,115287.84999999999,0,6,20.95,4,1,0.5816666666666667,Month-to-month,Mailed check
6821-JPCDC,0,0.00014379018673786067,674982.75,3,48,97.05,2,0,0.6442857142857142,One year,Electronic check
8815-LMFLX,0,0.00018170670502769455,139776.19999999998,0,25,25.4,4,1,0.4671428571428571,Month-to-month,Bank transfer (automatic)
9135-HSWOC,0,0.00014379018673786067,137013.5,0,64,19.7,1,0,0.5,Two year,Bank transfer (automatic)
8582-KRHPJ,0,0.00018170670502769455,192605.0,2,50,35.0,3,1,0.541,Month-to-month,Mailed check
5811-IWXYM,0,0.00014379018673786067,704193.75,2,52,101.25,1,0,0.6122222222222222,One year,Bank transfer (automatic)
7044-YAACC,0,0.00014379018673786067,488241.0,2,4,70.2,2,0,0.6575,Month-to-month,Electronic check
8189-XRIKE,0,0.00014379018673786067,632557.25,3,32,90.95,2,2,0.6128571428571429,Month-to-month,Electronic check
1506-YJTYT,0,0.00018170670502769455,406396.55,3,45,73.85,5,0,0.502,Two year,Credit card (automatic)
4123-DVHPH,0,0.0001247263119041883,705984.9,1,9,88.05,2,1,0.505,Month-to-month,Electronic check
6425-YQLLO,1,0.9979432136731567,105.95,2,66,105.95,1,0,0.7200000000000001,One year,Credit card (automatic)
5442-UTCVD,1,0.999779557049278,91.85,0,3,91.85,6,1,0.7200000000000001,Month-to-month,Electronic check
2228-BZDEE,0,0.00014379018673786067,139795.5,0,54,20.1,1,0,0.6014285714285714,Two year,Mailed check
7734-DBOAI,1,0.9964243872330244,40.1,0,1,40.1,3,3,0.62,Month-to-month,Electronic check
2789-CZANW,0,0.00014379018673786067,767136.5,3,64,110.3,2,0,0.5871428571428571,Two year,Bank transfer (automatic)
2091-RFFBA,1,0.9997842903719671,73.9,0,31,73.9,3,1,0.6142857142857144,Month-to-month,Electronic check
2114-MGINA,1,0.9997628302629658,89.8,0,14,89.8,7,3,0.6866666666666666,Month-to-month,Mailed check
7596-LDUXP,0,0.00018170670502769455,468580.45,3,12,85.15,3,0,0.52,One year,Credit card (automatic)
3740-RLMVT,0,0.00014379018673786067,423907.25,3,67,60.95,1,1,0.7033333333333333,One year,Bank transfer (automatic)
4489-SNOJF,1,0.9997995039522727,72.25,0,35,72.25,4,1,0.52,Month-to-month,Electronic check
2192-OZITF,0,0.00014379018673786067,511540.25,2,45,73.55,1,0,0.6063636363636363,Two year,Mailed check
5651-CPDND,0,0.00018170670502769455,253138.0,3,10,46.0,3,1,0.6,Month-to-month,Mailed check
2186-QZEYA,0,0.0014228142046413261,41160.65,2,29,58.55,3,1,0.6716666666666665,Month-to-month,Bank transfer (automatic)
1131-ALZWV,0,0.001814183466011139,13554.6,2,24,24.6,3,2,0.4939999999999999,One year,Bank transfer (automatic)
7729-XBTWX,0,0.00014379018673786067,137361.25,0,66,19.75,1,0,0.8333333333333334,Two year,Mailed check
9134-WYRVP,0,0.00018170670502769455,475184.05,2,51,86.35,3,1,0.5800000000000001,One year,Mailed check
3284-SVCRO,0,0.00018170670502769455,140326.5,2,45,25.5,3,1,0.6066666666666667,Two year,Mailed check
9732-OUYRN,0,0.00018170670502769455,104557.0,0,49,19.0,3,1,0.612,One year,Credit card (automatic)
0559-CKHUS,0,0.0003066145612848911,63752.55,0,29,19.55,2,0,0.5722222222222222,Two year,Mailed check
2931-SVLTV,0,0.00018170670502769455,605880.2999999999,1,40,110.1,3,0,0.645,Month-to-month,Credit card (automatic)
6899-PPEEA,1,0.9997842903719671,96.55,0,37,96.55,4,1,0.482,Month-to-month,Electronic check
7504-UWHNB,0,0.00014379018673786067,485111.25,2,25,69.75,1,0,0.5658333333333333,Month-to-month,Electronic check
2582-FFFZR,0,0.00018170670502769455,278451.8,0,22,50.6,4,0,0.61,Month-to-month,Electronic check
8908-NMQTX,0,0.00014379018673786067,456247.99999999994,3,72,65.6,1,1,0.7274999999999999,Two year,Bank transfer (automatic)
2187-LZGPL,1,0.9994368147063997,40.1,0,7,40.1,3,1,0.6042857142857142,Month-to-month,Credit card (automatic)
1431-AIDJQ,0,0.0001247263119041883,658277.7999999999,3,33,82.1,1,0,0.7066666666666667,Two year,Credit card (automatic)
6288-LBEAR,0,0.00014379018673786067,550140.5,1,23,79.1,2,0,0.39,Month-to-month,Mailed check
4597-NUCQV,1,0.9997628302629658,101.25,2,24,101.25,3,2,0.6837500000000001,Month-to-month,Electronic check
9019-QVLZD,1,0.9998253527889251,79.55,0,1,79.55,3,3,0.35,Month-to-month,Electronic check
8413-YNHNV,0,0.00014379018673786067,630470.75,2,69,90.65,1,0,0.59625,Two year,Mailed check
5808-TOTXO,0,0.0001590413850964966,129218.40000000001,0,3,20.55,2,0,0.84,One year,Credit card (automatic)
4369-NYSCF,0,0.00014379018673786067,526841.25,3,56,75.75,2,0,0.6263636363636365,One year,Bank transfer (automatic)
6333-YDVLT,0,0.00014379018673786067,765050.0,2,65,110.0,2,0,0.6944444444444444,One year,Credit card (automatic)
5324-KTGCG,0,0.00014379018673786067,145011.75,0,71,20.85,2,1,0.63,One year,Electronic check
5599-HVLTW,0,0.00018170670502769455,442166.05,1,14,80.35,3,0,0.5072727272727273,Month-to-month,Bank transfer (automatic)
